"����","γ��","ҵ��ʱ��","��Ƭ��¼����","��·����","��γ��","�ϳ�վ��","ʵ��վ��"
114.058486,22.637832,"2014/6/13 10:43",330031699,"68·","114.058486,22.637832",12,33
114.06282,22.536666,"2014/6/13 6:48",330818286,"68·","114.06282,22.536666",21,15
114.046318,22.519117,"2014/6/13 6:57",291081016,"68·","114.046318,22.519117",8,12
114.065299,22.551317,"2014/6/13 9:24",325785273,"68·","114.065299,22.551317",20,20
114.035865,22.620332,"2014/6/13 9:42",327230885,"68·","114.035865,22.620332",10,30
114.042381,22.639516,"2014/6/13 11:27",328076142,"68·","114.042381,22.639516",2,31
114.040481,22.605016,"2014/6/13 11:47",328755906,"68·","114.040481,22.605016",32,26
114.036201,22.619167,"2014/6/13 14:21",251205445,"68·","114.036201,22.619167",10,30
114.032333,22.639667,"2014/6/13 14:32",321883993,"68·","114.032333,22.639667",2,31
114.037651,22.616167,"2014/6/13 16:46",322120086,"68·","114.037651,22.616167",10,30
113.941184,22.539234,"2014/6/13 19:01",328273797,"68·","113.941184,22.539234",6,3
114.047286,22.518632,"2014/6/13 19:30",320058404,"68·","114.047286,22.518632",8,12
114.063049,22.53705,"2014/6/13 19:40",180092994,"68·","114.063049,22.53705",21,15
114.063415,22.537466,"2014/6/13 19:40",330604879,"68·","114.063415,22.537466",21,15
114.063415,22.537466,"2014/6/13 19:40",328371472,"68·","114.063415,22.537466",21,15
114.076034,22.542449,"2014/6/13 19:45",326576553,"68·","114.076034,22.542449",9,17
114.041397,22.64005,"2014/6/13 6:48",361410328,"68·","114.041397,22.64005",2,31
114.036003,22.642259,"2014/6/13 6:49",660048745,"68·","114.036003,22.642259",2,31
114.032363,22.639932,"2014/6/13 6:51",321060328,"68·","114.032363,22.639932",2,31
114.060081,22.520566,"2014/6/13 7:44",326986662,"68·","114.060081,22.520566",25,14
114.035469,22.524766,"2014/6/13 7:56",322989995,"68·","114.035469,22.524766",5,11
114.042015,22.639682,"2014/6/13 12:31",294298999,"68·","114.042015,22.639682",2,31
113.940567,22.549299,"2014/6/13 14:33",327196612,"68·","113.940567,22.549299",6,3
114.029899,22.527517,"2014/6/13 14:53",291057240,"68·","114.029899,22.527517",4,10
114.036285,22.5244,"2014/6/13 14:55",325006805,"68·","114.036285,22.5244",5,11
114.063049,22.536849,"2014/6/13 15:11",323541093,"68·","114.063049,22.536849",21,15
114.064949,22.537849,"2014/6/13 15:11",327118513,"68·","114.064949,22.537849",21,15
114.040832,22.640399,"2014/6/13 17:25",251303674,"68·","114.040832,22.640399",2,31
114.03363,22.6429,"2014/6/13 17:30",323268128,"68·","114.03363,22.6429",2,31
114.04708,22.518833,"2014/6/13 18:39",321204182,"68·","114.04708,22.518833",8,12
114.046569,22.519006,"2014/6/13 18:39",328359271,"68·","114.046569,22.519006",8,12
113.940597,22.558399,"2014/6/13 19:51",291360956,"68·","113.940597,22.558399",17,2
113.945014,22.538932,"2014/6/13 19:59",290265312,"68·","113.945014,22.538932",29,4
114.062416,22.563899,"2014/6/13 20:45",293801443,"68·","114.062416,22.563899",31,21
114.034645,22.624324,"2014/6/13 21:04",329214575,"68·","114.034645,22.624324",10,30
114.039199,22.641216,"2014/6/13 21:13",295633296,"68·","114.039199,22.641216",2,31
114.043098,22.52065,"2014/6/13 18:42",360773514,"68·","114.043098,22.52065",8,12
113.940452,22.549232,"2014/6/13 19:46",290706812,"68·","113.940452,22.549232",6,3
114.043899,22.519966,"2014/6/13 20:16",80340276,"68·","114.043899,22.519966",8,12
114.073898,22.542932,"2014/6/13 20:28",294501277,"68·","114.073898,22.542932",9,17
114.038414,22.52325,"2014/6/13 17:03",285082248,"68·","114.038414,22.52325",5,11
114.042251,22.639549,"2014/6/13 8:23",328348025,"68·","114.042251,22.639549",2,31
114.032997,22.641733,"2014/6/13 8:28",328201686,"68·","114.032997,22.641733",2,31
114.034835,22.623149,"2014/6/13 8:37",327359406,"68·","114.034835,22.623149",10,30
114.035636,22.620683,"2014/6/13 8:38",326623510,"68·","114.035636,22.620683",10,30
114.063034,22.5251,"2014/6/13 9:25",329904018,"68·","114.063034,22.5251",25,14
113.940513,22.545049,"2014/6/13 11:07",294570800,"68·","113.940513,22.545049",6,3
114.030464,22.527215,"2014/6/13 11:27",328360093,"68·","114.030464,22.527215",4,10
114.063217,22.528467,"2014/6/13 11:45",50494598,"68·","114.063217,22.528467",25,14
114.075996,22.544466,"2014/6/13 15:08",292843164,"68·","114.075996,22.544466",9,17
114.040435,22.6406,"2014/6/13 18:58",293182871,"68·","114.040435,22.6406",2,31
114.035697,22.642383,"2014/6/13 7:44",325745030,"68·","114.035697,22.642383",2,31
114.031684,22.636075,"2014/6/13 7:48",324477743,"68·","114.031684,22.636075",2,31
114.033264,22.628416,"2014/6/13 7:53",294812990,"68·","114.033264,22.628416",10,30
114.035018,22.62305,"2014/6/13 7:56",324185740,"68·","114.035018,22.62305",10,30
114.064903,22.53774,"2014/6/13 11:11",291726227,"68·","114.064903,22.53774",21,15
113.940635,22.545116,"2014/6/13 16:20",323415463,"68·","113.940635,22.545116",6,3
113.940765,22.540266,"2014/6/13 16:22",360800796,"68·","113.940765,22.540266",6,3
113.948333,22.530099,"2014/6/13 16:27",326702051,"68·","113.948333,22.530099",3,5
114.041618,22.521183,"2014/6/13 16:48",293141121,"68·","114.041618,22.521183",8,12
113.940513,22.545284,"2014/6/13 17:23",324827833,"68·","113.940513,22.545284",6,3
114.031005,22.526956,"2014/6/13 17:45",323157283,"68·","114.031005,22.526956",4,10
114.036285,22.524349,"2014/6/13 17:48",321862847,"68·","114.036285,22.524349",5,11
114.063102,22.536882,"2014/6/13 18:09",325972055,"68·","114.063102,22.536882",21,15
114.032302,22.634117,"2014/6/13 19:18",329526333,"68·","114.032302,22.634117",10,30
114.064682,22.657316,"2014/6/13 19:44",328794445,"68·","114.064682,22.657316",1,37
114.046302,22.518932,"2014/6/13 15:15",23433727,"68·","114.046302,22.518932",8,12
114.041831,22.639875,"2014/6/13 17:52",322425604,"68·","114.041831,22.639875",2,31
114.039855,22.522167,"2014/6/13 6:21",294361059,"68·","114.039855,22.522167",5,11
114.043632,22.520103,"2014/6/13 6:22",323145006,"68·","114.043632,22.520103",8,12
114.062217,22.522132,"2014/6/13 6:26",330325886,"68·","114.062217,22.522132",25,14
114.039848,22.612316,"2014/6/13 6:53",322308553,"68·","114.039848,22.612316",14,29
114.036094,22.619615,"2014/6/13 6:55",361334629,"68·","114.036094,22.619615",10,30
114.035499,22.621749,"2014/6/13 6:55",321711124,"68·","114.035499,22.621749",10,30
114.0615,22.651983,"2014/6/13 8:25",323438272,"68·","114.0615,22.651983",13,36
114.062332,22.563516,"2014/6/13 9:26",20071729,"68·","114.062332,22.563516",31,21
114.072052,22.654684,"2014/6/13 14:20",292730760,"68·","114.072052,22.654684",28,39
114.073463,22.5429,"2014/6/13 17:10",328715974,"68·","114.073463,22.5429",9,17
114.06118,22.645015,"2014/6/13 20:17",180006554,"68·","114.06118,22.645015",39,35
114.047019,22.51865,"2014/6/13 12:42",330157953,"68·","114.047019,22.51865",8,12
114.039901,22.640916,"2014/6/13 15:01",330378864,"68·","114.039901,22.640916",2,31
114.035919,22.619749,"2014/6/13 15:16",326776676,"68·","114.035919,22.619749",10,30
114.045082,22.596849,"2014/6/13 15:27",326662000,"68·","114.045082,22.596849",33,24
114.029899,22.5275,"2014/6/13 17:35",325328782,"68·","114.029899,22.5275",4,10
114.041999,22.520933,"2014/6/13 17:44",290887586,"68·","114.041999,22.520933",8,12
114.040763,22.640417,"2014/6/13 18:51",330272462,"68·","114.040763,22.640417",2,31
114.058776,22.637882,"2014/6/13 19:06",294533286,"68·","114.058776,22.637882",12,33
114.043617,22.638916,"2014/6/13 21:12",296238499,"68·","114.043617,22.638916",2,31
114.031997,22.634817,"2014/6/13 21:21",294838547,"68·","114.031997,22.634817",10,30
114.064933,22.537866,"2014/6/13 21:56",327208462,"68·","114.064933,22.537866",21,15
114.046913,22.518917,"2014/6/13 22:05",326981061,"68·","114.046913,22.518917",8,12
113.995201,22.527599,"2014/6/13 6:28",322931657,"68·","113.995201,22.527599",18,7
114.029983,22.52745,"2014/6/13 6:33",329898256,"68·","114.029983,22.52745",4,10
114.065299,22.5513,"2014/6/13 6:58",50617073,"68·","114.065299,22.5513",20,20
114.038215,22.61535,"2014/6/13 7:12",290658470,"68·","114.038215,22.61535",10,30
114.03392,22.626499,"2014/6/13 7:15",23306454,"68·","114.03392,22.626499",10,30
114.032752,22.629167,"2014/6/13 9:15",361092068,"68·","114.032752,22.629167",10,30
114.032905,22.628868,"2014/6/13 9:15",322395546,"68·","114.032905,22.628868",10,30
114.071868,22.543132,"2014/6/13 9:53",361384597,"68·","114.071868,22.543132",9,17
113.940498,22.545166,"2014/6/13 11:49",80106392,"68·","113.940498,22.545166",6,3
114.047134,22.518699,"2014/6/13 12:14",327334099,"68·","114.047134,22.518699",8,12
114.066032,22.658992,"2014/6/13 20:22",330661030,"68·","114.066032,22.658992",1,37
114.037719,22.615932,"2014/6/13 20:56",323784476,"68·","114.037719,22.615932",10,30
114.075263,22.543249,"2014/6/13 21:22",290817754,"68·","114.075263,22.543249",9,17
113.996665,22.529283,"2014/6/13 21:51",361313224,"68·","113.996665,22.529283",18,7
114.040603,22.61045,"2014/6/13 7:23",290395313,"68·","114.040603,22.61045",19,28
114.037048,22.617416,"2014/6/13 7:26",294800200,"68·","114.037048,22.617416",10,30
114.03643,22.618917,"2014/6/13 7:26",23631121,"68·","114.03643,22.618917",10,30
114.03643,22.618917,"2014/6/13 7:26",321034151,"68·","114.03643,22.618917",10,30
114.033882,22.626832,"2014/6/13 7:30",360581647,"68·","114.033882,22.626832",10,30
114.032707,22.629615,"2014/6/13 7:31",325323450,"68·","114.032707,22.629615",10,30
114.032897,22.629365,"2014/6/13 7:31",322629338,"68·","114.032897,22.629365",10,30
114.031768,22.636365,"2014/6/13 7:34",251330300,"68·","114.031768,22.636365",2,31
114.072235,22.654632,"2014/6/13 8:50",329563789,"68·","114.072235,22.654632",28,39
114.063117,22.655633,"2014/6/13 8:54",296126007,"68·","114.063117,22.655633",1,37
114.046485,22.51905,"2014/6/13 10:23",20184776,"68·","114.046485,22.51905",8,12
114.045753,22.5191,"2014/6/13 8:14",660652535,"68·","114.045753,22.5191",8,12
114.046867,22.518667,"2014/6/13 8:14",329479901,"68·","114.046867,22.518667",8,12
114.063201,22.525667,"2014/6/13 8:24",80128634,"68·","114.063201,22.525667",25,14
113.940536,22.5408,"2014/6/13 12:59",660559392,"68·","113.940536,22.5408",6,3
114.063369,22.537483,"2014/6/13 13:32",20475492,"68·","114.063369,22.537483",21,15
114.051582,22.518283,"2014/6/13 17:07",290723716,"68·","114.051582,22.518283",8,12
113.940681,22.560766,"2014/6/13 18:23",287073739,"68·","113.940681,22.560766",17,2
113.94062,22.542417,"2014/6/13 18:47",328418077,"68·","113.94062,22.542417",6,3
113.941047,22.539266,"2014/6/13 18:48",321929807,"68·","113.941047,22.539266",6,3
114.042869,22.52045,"2014/6/13 19:25",281209845,"68·","114.042869,22.52045",8,12
114.046432,22.518899,"2014/6/13 19:26",292047618,"68·","114.046432,22.518899",8,12
114.052467,22.51815,"2014/6/13 19:29",323638732,"68·","114.052467,22.51815",8,12
114.057617,22.519233,"2014/6/13 19:29",323258058,"68·","114.057617,22.519233",25,14
114.062179,22.52205,"2014/6/13 19:32",293243393,"68·","114.062179,22.52205",25,14
114.064613,22.551448,"2014/6/13 19:53",293179595,"68·","114.064613,22.551448",20,20
114.035072,22.642606,"2014/6/13 22:27",325227781,"68·","114.035072,22.642606",2,31
114.038932,22.522867,"2014/6/13 7:00",251145246,"68·","114.038932,22.522867",5,11
114.04187,22.521499,"2014/6/13 7:02",251382317,"68·","114.04187,22.521499",8,12
114.06298,22.536867,"2014/6/13 7:14",322836967,"68·","114.06298,22.536867",21,15
114.033096,22.628099,"2014/6/13 7:53",293146858,"68·","114.033096,22.628099",10,30
114.07183,22.654916,"2014/6/13 9:06",330143870,"68·","114.07183,22.654916",28,39
114.061752,22.639299,"2014/6/13 9:18",290594891,"68·","114.061752,22.639299",11,34
114.075202,22.544282,"2014/6/13 10:17",364023514,"68·","114.075202,22.544282",9,17
114.029953,22.527999,"2014/6/13 10:44",660563517,"68·","114.029953,22.527999",4,10
114.076148,22.546316,"2014/6/13 12:50",360449805,"68·","114.076148,22.546316",9,17
114.040046,22.605632,"2014/6/13 13:07",326359212,"68·","114.040046,22.605632",32,26
114.023246,22.531566,"2014/6/13 7:50",294668360,"68·","114.023246,22.531566",26,9
114.063163,22.655567,"2014/6/13 10:20",329344768,"68·","114.063163,22.655567",1,37
114.032897,22.641082,"2014/6/13 10:39",328066307,"68·","114.032897,22.641082",2,31
114.032066,22.638099,"2014/6/13 10:40",23212169,"68·","114.032066,22.638099",2,31
114.038093,22.615995,"2014/6/13 10:52",361099368,"68·","114.038093,22.615995",10,30
114.062416,22.563116,"2014/6/13 11:10",329685853,"68·","114.062416,22.563116",31,21
113.940444,22.544384,"2014/6/13 12:47",327371205,"68·","113.940444,22.544384",6,3
113.994934,22.527465,"2014/6/13 12:59",22024417,"68·","113.994934,22.527465",18,7
114.029953,22.527482,"2014/6/13 13:04",324399429,"68·","114.029953,22.527482",4,10
114.044349,22.6387,"2014/6/13 14:05",297810566,"68·","114.044349,22.6387",2,31
114.052848,22.63655,"2014/6/13 15:27",293440843,"68·","114.052848,22.63655",12,33
114.035232,22.642467,"2014/6/13 15:35",292078423,"68·","114.035232,22.642467",2,31
114.035499,22.524766,"2014/6/13 16:42",280784416,"68·","114.035499,22.524766",5,11
113.940635,22.560684,"2014/6/13 17:33",328255494,"68·","113.940635,22.560684",17,2
113.945182,22.534749,"2014/6/13 17:48",251323257,"68·","113.945182,22.534749",29,4
113.946701,22.530166,"2014/6/13 17:50",326623227,"68·","113.946701,22.530166",3,5
114.062751,22.537216,"2014/6/13 18:34",327382340,"68·","114.062751,22.537216",21,15
114.034934,22.642517,"2014/6/13 19:47",327119070,"68·","114.034934,22.642517",2,31
114.0625,22.563899,"2014/6/13 7:39",20455824,"68·","114.0625,22.563899",31,21
114.061981,22.640575,"2014/6/13 8:24",328009541,"68·","114.061981,22.640575",11,34
114.037986,22.641666,"2014/6/13 9:42",292036445,"68·","114.037986,22.641666",2,31
114.035652,22.6207,"2014/6/13 9:53",292102573,"68·","114.035652,22.6207",10,30
114.040084,22.605382,"2014/6/13 9:59",328110497,"68·","114.040084,22.605382",32,26
114.072166,22.543132,"2014/6/13 10:26",23056714,"68·","114.072166,22.543132",9,17
113.945037,22.537048,"2014/6/13 7:08",322750402,"68·","113.945037,22.537048",29,4
114.063117,22.528333,"2014/6/13 7:41",329452275,"68·","114.063117,22.528333",25,14
114.074501,22.542865,"2014/6/13 7:49",327340038,"68·","114.074501,22.542865",9,17
114.040565,22.610183,"2014/6/13 8:13",291708454,"68·","114.040565,22.610183",19,28
114.036453,22.618865,"2014/6/13 8:16",292431185,"68·","114.036453,22.618865",10,30
114.032913,22.629083,"2014/6/13 8:24",23484762,"68·","114.032913,22.629083",10,30
114.063262,22.655849,"2014/6/13 9:59",326952174,"68·","114.063262,22.655849",1,37
114.067497,22.543333,"2014/6/13 11:11",330151089,"68·","114.067497,22.543333",0,37
114.072097,22.654666,"2014/6/13 14:33",292895008,"68·","114.072097,22.654666",28,39
114.034721,22.625335,"2014/6/13 15:06",322514786,"68·","114.034721,22.625335",10,30
113.940467,22.545166,"2014/6/13 16:34",280754657,"68·","113.940467,22.545166",6,3
114.023147,22.531616,"2014/6/13 16:51",20099343,"68·","114.023147,22.531616",26,9
114.061264,22.572517,"2014/6/13 21:30",329518374,"68·","114.061264,22.572517",38,22
114.065963,22.659067,"2014/6/13 10:55",329863526,"68·","114.065963,22.659067",1,37
114.039833,22.641016,"2014/6/13 11:12",660536684,"68·","114.039833,22.641016",2,31
114.031715,22.637449,"2014/6/13 11:17",327520569,"68·","114.031715,22.637449",2,31
114.038368,22.614656,"2014/6/13 11:27",322587519,"68·","114.038368,22.614656",10,30
113.945152,22.53375,"2014/6/13 12:27",293971980,"68·","113.945152,22.53375",29,4
114.034629,22.642599,"2014/6/13 14:25",326203204,"68·","114.034629,22.642599",2,31
114.071853,22.654916,"2014/6/13 15:43",330708825,"68·","114.071853,22.654916",28,39
113.937553,22.56245,"2014/6/13 18:28",23587903,"68·","113.937553,22.56245",30,1
114.063217,22.5372,"2014/6/13 19:41",326495717,"68·","114.063217,22.5372",21,15
114.063148,22.65555,"2014/6/13 16:35",322466643,"68·","114.063148,22.65555",1,37
114.040466,22.610317,"2014/6/13 17:17",322900144,"68·","114.040466,22.610317",19,28
114.065032,22.537982,"2014/6/13 17:50",320942070,"68·","114.065032,22.537982",21,15
114.046585,22.519033,"2014/6/13 18:08",180056558,"68·","114.046585,22.519033",8,12
113.937782,22.562282,"2014/6/13 19:09",327413863,"68·","113.937782,22.562282",30,1
114.062416,22.568466,"2014/6/13 20:11",660532649,"68·","114.062416,22.568466",0,37
114.071533,22.655033,"2014/6/13 6:17",325080700,"68·","114.071533,22.655033",28,39
114.061233,22.65085,"2014/6/13 6:20",321735990,"68·","114.061233,22.65085",13,36
114.039268,22.5226,"2014/6/13 9:06",325284149,"68·","114.039268,22.5226",5,11
114.033851,22.626832,"2014/6/13 10:09",329445008,"68·","114.033851,22.626832",10,30
114.071586,22.65505,"2014/6/13 11:41",323979507,"68·","114.071586,22.65505",28,39
114.039352,22.52255,"2014/6/13 14:08",325336373,"68·","114.039352,22.52255",5,11
114.072196,22.654617,"2014/6/13 6:20",322283775,"68·","114.072196,22.654617",28,39
114.035346,22.64245,"2014/6/13 6:35",328787537,"68·","114.035346,22.64245",2,31
114.063049,22.526367,"2014/6/13 7:15",330048256,"68·","114.063049,22.526367",25,14
113.943656,22.539176,"2014/6/13 8:58",325805807,"68·","113.943656,22.539176",29,4
113.945053,22.533634,"2014/6/13 9:01",325828226,"68·","113.945053,22.533634",29,4
114.0232,22.5316,"2014/6/13 9:20",320790975,"68·","114.0232,22.5316",26,9
114.040519,22.609683,"2014/6/13 12:07",326547166,"68·","114.040519,22.609683",19,28
114.071601,22.655,"2014/6/13 6:24",291477250,"68·","114.071601,22.655",28,39
114.076034,22.545217,"2014/6/13 17:50",326706916,"68·","114.076034,22.545217",9,17
113.940498,22.5569,"2014/6/13 19:21",294656580,"68·","113.940498,22.5569",17,2
113.940635,22.541082,"2014/6/13 19:30",251337144,"68·","113.940635,22.541082",6,3
114.062568,22.561532,"2014/6/13 20:17",296208034,"68·","114.062568,22.561532",31,21
114.032264,22.632766,"2014/6/13 20:46",292205286,"68·","114.032264,22.632766",10,30
114.061264,22.64895,"2014/6/13 21:13",330836319,"68·","114.061264,22.64895",13,36
114.042564,22.639432,"2014/6/13 6:54",23379456,"68·","114.042564,22.639432",2,31
114.040084,22.641,"2014/6/13 6:54",20203780,"68·","114.040084,22.641",2,31
114.063079,22.525217,"2014/6/13 7:32",326544934,"68·","114.063079,22.525217",25,14
114.063018,22.537233,"2014/6/13 9:57",325787529,"68·","114.063018,22.537233",21,15
114.032569,22.629566,"2014/6/13 12:50",20492903,"68·","114.032569,22.629566",10,30
114.029197,22.528366,"2014/6/13 13:42",361406688,"68·","114.029197,22.528366",4,10
114.030319,22.52725,"2014/6/13 15:19",290885178,"68·","114.030319,22.52725",4,10
114.043327,22.520212,"2014/6/13 15:24",328346039,"68·","114.043327,22.520212",8,12
114.044128,22.5198,"2014/6/13 15:24",325718780,"68·","114.044128,22.5198",8,12
114.06488,22.537433,"2014/6/13 15:38",326260479,"68·","114.06488,22.537433",21,15
114.042152,22.639616,"2014/6/13 6:24",660310979,"68·","114.042152,22.639616",2,31
114.038513,22.641515,"2014/6/13 6:25",321757202,"68·","114.038513,22.641515",2,31
114.072219,22.543117,"2014/6/13 6:57",326356792,"68·","114.072219,22.543117",9,17
113.940582,22.540765,"2014/6/13 8:27",297753149,"68·","113.940582,22.540765",6,3
114.039886,22.640966,"2014/6/13 11:41",322164082,"68·","114.039886,22.640966",2,31
114.064865,22.53795,"2014/6/13 12:22",661539392,"68·","114.064865,22.53795",21,15
114.058967,22.519649,"2014/6/13 13:53",326439688,"68·","114.058967,22.519649",25,14
114.063682,22.537399,"2014/6/13 13:59",320361333,"68·","114.063682,22.537399",21,15
114.075767,22.542333,"2014/6/13 14:05",281114242,"68·","114.075767,22.542333",9,17
114.046699,22.518949,"2014/6/13 17:40",151102156,"68·","114.046699,22.518949",8,12
113.940536,22.5487,"2014/6/13 18:59",323186257,"68·","113.940536,22.5487",6,3
113.943214,22.5393,"2014/6/13 19:10",322542895,"68·","113.943214,22.5393",29,4
113.943397,22.5393,"2014/6/13 19:10",285081369,"68·","113.943397,22.5393",29,4
114.058334,22.519483,"2014/6/13 19:44",296073461,"68·","114.058334,22.519483",25,14
114.071365,22.551134,"2014/6/13 20:00",328260157,"68·","114.071365,22.551134",15,18
114.039367,22.6133,"2014/6/13 20:22",294052440,"68·","114.039367,22.6133",14,29
114.033264,22.628517,"2014/6/13 7:38",294643527,"68·","114.033264,22.628517",10,30
114.039947,22.605516,"2014/6/13 11:14",361138043,"68·","114.039947,22.605516",32,26
114.037017,22.617465,"2014/6/13 11:23",294029389,"68·","114.037017,22.617465",10,30
114.037017,22.617465,"2014/6/13 11:23",293040960,"68·","114.037017,22.617465",10,30
113.94075,22.540616,"2014/6/13 15:07",323815719,"68·","113.94075,22.540616",6,3
113.940414,22.548408,"2014/6/13 15:54",328204212,"68·","113.940414,22.548408",6,3
114.06118,22.572782,"2014/6/13 19:48",323463336,"68·","114.06118,22.572782",38,22
113.940483,22.547599,"2014/6/13 21:05",700260871,"68·","113.940483,22.547599",6,3
114.035583,22.524682,"2014/6/13 21:25",326734244,"68·","114.035583,22.524682",5,11
114.043212,22.520299,"2014/6/13 21:28",321954877,"68·","114.043212,22.520299",8,12
114.048782,22.518083,"2014/6/13 21:29",329821727,"68·","114.048782,22.518083",8,12
114.032585,22.629749,"2014/6/13 7:20",327414394,"68·","114.032585,22.629749",10,30
114.034881,22.624067,"2014/6/13 7:22",20222433,"68·","114.034881,22.624067",10,30
114.035949,22.619815,"2014/6/13 7:24",660317743,"68·","114.035949,22.619815",10,30
114.073417,22.542932,"2014/6/13 10:23",329882984,"68·","114.073417,22.542932",9,17
114.033935,22.626565,"2014/6/13 10:56",328250356,"68·","114.033935,22.626565",10,30
114.062881,22.655099,"2014/6/13 12:56",329463281,"68·","114.062881,22.655099",1,37
114.059448,22.638433,"2014/6/13 17:02",293842492,"68·","114.059448,22.638433",12,33
114.0428,22.639284,"2014/6/13 18:13",296268108,"68·","114.0428,22.639284",2,31
114.036102,22.619499,"2014/6/13 18:34",80338552,"68·","114.036102,22.619499",10,30
114.050651,22.518115,"2014/6/13 20:59",326926337,"68·","114.050651,22.518115",8,12
114.063102,22.528633,"2014/6/13 21:03",280774923,"68·","114.063102,22.528633",25,14
114.063049,22.525234,"2014/6/13 7:55",323812840,"68·","114.063049,22.525234",25,14
114.043251,22.520349,"2014/6/13 15:40",321876013,"68·","114.043251,22.520349",8,12
114.040382,22.611166,"2014/6/13 16:29",326779760,"68·","114.040382,22.611166",19,28
114.049934,22.63775,"2014/6/13 18:06",285064255,"68·","114.049934,22.63775",35,32
114.041519,22.640064,"2014/6/13 18:07",360881035,"68·","114.041519,22.640064",2,31
114.040504,22.604967,"2014/6/13 18:31",323441047,"68·","114.040504,22.604967",32,26
113.940498,22.545017,"2014/6/13 20:17",323422987,"68·","113.940498,22.545017",6,3
113.943367,22.539266,"2014/6/13 20:22",293499521,"68·","113.943367,22.539266",29,4
114.023628,22.531467,"2014/6/13 20:35",327097085,"68·","114.023628,22.531467",26,9
114.101119,22.446382,"2014/6/13 21:00",325216769,"68·","114.101119,22.446382",0,37
114.065971,22.659116,"2014/6/13 6:08",291441325,"68·","114.065971,22.659116",1,37
114.038772,22.523111,"2014/6/13 7:00",293821217,"68·","114.038772,22.523111",5,11
114.03376,22.627212,"2014/6/13 20:32",293763700,"68·","114.03376,22.627212",10,30
114.067634,22.659933,"2014/6/13 7:16",328815073,"68·","114.067634,22.659933",34,38
114.062965,22.655317,"2014/6/13 7:18",296131426,"68·","114.062965,22.655317",1,37
114.042266,22.639549,"2014/6/13 7:31",330155215,"68·","114.042266,22.639549",2,31
114.034698,22.624149,"2014/6/13 7:45",323954232,"68·","114.034698,22.624149",10,30
114.035919,22.619766,"2014/6/13 7:48",360901446,"68·","114.035919,22.619766",10,30
114.040519,22.610149,"2014/6/13 7:53",322850681,"68·","114.040519,22.610149",19,28
114.043739,22.520059,"2014/6/13 10:47",660544828,"68·","114.043739,22.520059",8,12
114.072135,22.654684,"2014/6/13 13:26",251069044,"68·","114.072135,22.654684",28,39
114.06855,22.659349,"2014/6/13 13:27",50577083,"68·","114.06855,22.659349",34,38
114.061065,22.649333,"2014/6/13 7:37",293987636,"68·","114.061065,22.649333",13,36
114.036865,22.617517,"2014/6/13 14:34",326312987,"68·","114.036865,22.617517",10,30
113.940414,22.549299,"2014/6/13 16:57",329546635,"68·","113.940414,22.549299",6,3
113.940696,22.540016,"2014/6/13 17:00",20153688,"68·","113.940696,22.540016",6,3
114.040557,22.611143,"2014/6/13 18:12",296127847,"68·","114.040557,22.611143",19,28
114.062118,22.64035,"2014/6/13 18:47",361076304,"68·","114.062118,22.64035",11,34
114.059516,22.520067,"2014/6/13 22:36",294241841,"68·","114.059516,22.520067",25,14
114.031684,22.63725,"2014/6/13 8:14",321634889,"68·","114.031684,22.63725",2,31
114.032386,22.629383,"2014/6/13 8:19",326660674,"68·","114.032386,22.629383",10,30
114.033119,22.628349,"2014/6/13 8:19",326898723,"68·","114.033119,22.628349",10,30
114.045669,22.596349,"2014/6/13 8:37",287079907,"68·","114.045669,22.596349",33,24
113.945068,22.537216,"2014/6/13 10:53",281032988,"68·","113.945068,22.537216",29,4
114.047035,22.518667,"2014/6/13 11:15",322595487,"68·","114.047035,22.518667",8,12
114.064689,22.537666,"2014/6/13 11:25",80361573,"68·","114.064689,22.537666",21,15
114.073616,22.542949,"2014/6/13 11:29",329529433,"68·","114.073616,22.542949",9,17
114.045516,22.59885,"2014/6/13 11:47",293419866,"68·","114.045516,22.59885",24,25
114.032798,22.629484,"2014/6/13 12:00",296074084,"68·","114.032798,22.629484",10,30
114.031646,22.637199,"2014/6/13 14:15",329686328,"68·","114.031646,22.637199",2,31
114.046615,22.518983,"2014/6/13 15:11",293036007,"68·","114.046615,22.518983",8,12
113.940567,22.544649,"2014/6/13 16:44",680125833,"68·","113.940567,22.544649",6,3
113.945098,22.533132,"2014/6/13 16:49",330835852,"68·","113.945098,22.533132",29,4
113.995315,22.5277,"2014/6/13 16:59",293826304,"68·","113.995315,22.5277",18,7
114.063285,22.52535,"2014/6/13 17:19",290632122,"68·","114.063285,22.52535",25,14
114.040153,22.605667,"2014/6/13 17:48",323330730,"68·","114.040153,22.605667",32,26
114.040466,22.610466,"2014/6/13 17:50",293871841,"68·","114.040466,22.610466",19,28
114.032096,22.630132,"2014/6/13 20:15",327234405,"68·","114.032096,22.630132",10,30
114.04705,22.518934,"2014/6/13 21:03",251161185,"68·","114.04705,22.518934",8,12
113.940383,22.555791,"2014/6/13 21:48",327102600,"68·","113.940383,22.555791",17,2
114.055801,22.518667,"2014/6/13 22:20",323004346,"68·","114.055801,22.518667",27,13
114.039817,22.640783,"2014/6/13 7:14",326681596,"68·","114.039817,22.640783",2,31
114.03823,22.641567,"2014/6/13 7:15",328176530,"68·","114.03823,22.641567",2,31
114.035079,22.52495,"2014/6/13 8:15",322084629,"68·","114.035079,22.52495",5,11
